,hash,offset_difference,song_id
318,866376596def42c52a2ca5adcde33a,-383,5f7d91449fcf6858e3cae19b
319,ad3990bd38ee284f3a8b94d406b869,-383,5f7d91449fcf6858e3cae19b
320,71304038e630089cd237dad16a8f8d,-383,5f7d91449fcf6858e3cae19b
321,79df7692133992786c24a0d6b5e16a,-383,5f7d91449fcf6858e3cae19b
322,22c0898669af3e6ee5c4d4cb58f59f,-574,5f7d91449fcf6858e3cae19b
323,8d384a9be6a0d10b9491b4edb945f3,-383,5f7d91449fcf6858e3cae19b
324,d853a8e9624ec5a2e93ad51684b9e4,-383,5f7d91449fcf6858e3cae19b
325,79df7692133992786c24a0d6b5e16a,-773,5f7d91449fcf6858e3cae19b
326,039ab5075c4ed4004fd31ea7ce7bc0,-383,5f7d91449fcf6858e3cae19b
327,ea7da86bd7f4f8bb76d32ffef25071,-4159,5f7d91449fcf6858e3cae19b
328,6a9ad6805ca8125b8192c5c5754fb7,-383,5f7d91449fcf6858e3cae19b
329,4cbf6940908e8def544f8382804c1b,-383,5f7d91449fcf6858e3cae19b
330,624a9576d9c2c68779750b2d790d5b,-5423,5f7d91449fcf6858e3cae19b
331,63c1b74a2581f8898e362aca715daf,-2534,5f7d91449fcf6858e3cae19b
332,28fae210877ddd62453267ed50cc72,-3705,5f7d91449fcf6858e3cae19b
333,108e1a346b5586d2cf03fd6970c244,-2668,5f7d91449fcf6858e3cae19b
334,9c37b8060ea1908d205c0e618b54c3,-383,5f7d91449fcf6858e3cae19b
335,de713f1357d09c34e125c936fe38cb,-383,5f7d91449fcf6858e3cae19b
336,c63ee1120aa5f1e5d3e739f48fb617,-2541,5f7d91449fcf6858e3cae19b
337,82d0dda13c93dcf33d5ff6a2070ea5,-383,5f7d91449fcf6858e3cae19b
338,2aabf810ea67fa58c0b1ea30360ec4,-1178,5f7d91449fcf6858e3cae19b
339,cc4f26297db8020f003b22b269909e,-383,5f7d91449fcf6858e3cae19b
340,441dd1167ff1bf49294719baaf6d35,-383,5f7d91449fcf6858e3cae19b
341,9c9b3a47bda457b6e512627a6a800e,-5409,5f7d91449fcf6858e3cae19b
342,043e3445b9231c0ca9b73f018fc1df,-383,5f7d91449fcf6858e3cae19b
343,329194a546bc847170a8a3036fb461,-383,5f7d91449fcf6858e3cae19b
344,31d38a9ed2c1694c412922a3639829,-383,5f7d91449fcf6858e3cae19b
345,45442079baf8a44e55ecc31a0c3f5f,-383,5f7d91449fcf6858e3cae19b
346,0bf8914867d49f0902389d5621b0aa,-2193,5f7d91449fcf6858e3cae19b
347,7c776403269c64935e065e18388bba,-383,5f7d91449fcf6858e3cae19b
348,9ddaa8c6547ddb84ae927be6d91471,-383,5f7d91449fcf6858e3cae19b
349,c574f7f039d70285ec760aa7986655,-383,5f7d91449fcf6858e3cae19b
350,01c070aef8d26f424237d209892d7d,-383,5f7d91449fcf6858e3cae19b
351,0e54ac1b09e40262505159e5b8c67c,-383,5f7d91449fcf6858e3cae19b
352,0e54ac1b09e40262505159e5b8c67c,-3351,5f7d91449fcf6858e3cae19b
353,eae56bc96a57e71df42963842c6e03,-383,5f7d91449fcf6858e3cae19b
354,eae56bc96a57e71df42963842c6e03,-3351,5f7d91449fcf6858e3cae19b
355,7b19c06eed3692e61cd11ce8567dbd,-383,5f7d91449fcf6858e3cae19b
356,07d7bb61dedabb118e29fc14ff2cb8,-383,5f7d91449fcf6858e3cae19b
357,8e2b73fb3d564d8867ea365a99a555,312,5f7d91449fcf6858e3cae19b
358,0dd33541e71e443b0492b2ad41d10b,-383,5f7d91449fcf6858e3cae19b
359,46293f811ece839ccfe5bb134d6746,-383,5f7d91449fcf6858e3cae19b
360,04640416bda7b9b026a3b525896661,-383,5f7d91449fcf6858e3cae19b
361,23a7baf215848dae4ab9a98ca5d9fa,-383,5f7d91449fcf6858e3cae19b
362,abbd65774c6251e581df4b308e124b,-383,5f7d91449fcf6858e3cae19b
363,0d0d492b080115fed8228bf7b342b4,-383,5f7d91449fcf6858e3cae19b
364,151c3e7f12d1aa9ded43a1ba522a0f,-383,5f7d91449fcf6858e3cae19b
365,710a572cb9d2d38432e0322d205d14,-383,5f7d91449fcf6858e3cae19b
366,066b8c194fba61cf51515dc945b2b0,-383,5f7d91449fcf6858e3cae19b
367,744db364de9f8dab45eef2e514c57a,-383,5f7d91449fcf6858e3cae19b
368,99991c24f3e357cef8619c4f81243b,-383,5f7d91449fcf6858e3cae19b
369,cdac01f1bc30cde05bf9c421ba6730,-3764,5f7d934a37d3e67dcca32480
370,ccf4bb8103ca8252da398789dbdc91,-383,5f7d91449fcf6858e3cae19b
371,c78dcd6781f049d1f21c06a842be1b,-383,5f7d91449fcf6858e3cae19b
372,f4a2b1afedff682fbd7ace930a7cc6,-383,5f7d91449fcf6858e3cae19b
373,85b20ab5aad749d076619324ce91f9,-383,5f7d91449fcf6858e3cae19b
374,97fa0d3a256e69e781462a403ed660,-383,5f7d91449fcf6858e3cae19b
375,b9067fddf863d0edf9f5eee32d71f3,-383,5f7d91449fcf6858e3cae19b
376,fc9ab638e73f57614187a5b889da07,-383,5f7d91449fcf6858e3cae19b
377,436564fcdaacd64e56cde49731ffb9,-383,5f7d91449fcf6858e3cae19b
378,94f26a3e43f8173058a0ca5a593dac,-383,5f7d91449fcf6858e3cae19b
379,64a60b5d2e04b8d5b223ccbe1bd591,-383,5f7d91449fcf6858e3cae19b
380,af9027452534c5bdb413a7c35b9a28,-383,5f7d91449fcf6858e3cae19b
381,c08a15b25ffd9f50a88122c65b5bdf,-383,5f7d91449fcf6858e3cae19b
382,0de8206a439aaca99c8eef70362b93,-383,5f7d91449fcf6858e3cae19b
383,9235bd54c24982c72e51bdaf16d823,-383,5f7d91449fcf6858e3cae19b
384,38f44daf2c10d53303d938a4031487,-383,5f7d91449fcf6858e3cae19b
385,21ca3a74354f7fda7d2e4735828992,-383,5f7d91449fcf6858e3cae19b
386,977587c5330ef621fdc7f6dc295824,-383,5f7d91449fcf6858e3cae19b
387,fe254986b50122b94097031c1e7a15,-383,5f7d91449fcf6858e3cae19b
388,ac9ee7459c2c1e090106dadef7e227,-383,5f7d91449fcf6858e3cae19b
389,dfa37f1003e0acd2935c4249a92a11,-383,5f7d91449fcf6858e3cae19b
390,b54299fafa1ebe8e38b9f8955c9043,-383,5f7d91449fcf6858e3cae19b
391,87527336eba595c75aa90ec76e3089,-383,5f7d91449fcf6858e3cae19b
392,b209a9f02167f3a243ba9e4cf19c69,-1612,5f7d934a37d3e67dcca32480
393,60c727cd024fc45ebb9e0ff733931d,-383,5f7d91449fcf6858e3cae19b
394,ba9cc6169ce54b4e0168bf24348f1d,-383,5f7d91449fcf6858e3cae19b
395,a87c250f690425a29de25536e60fd9,-383,5f7d91449fcf6858e3cae19b
396,679fdd1389854bfa7cb72fd690767e,-383,5f7d91449fcf6858e3cae19b
397,9cc502c007dd991156f9334fc73dc2,-4954,5f7d91449fcf6858e3cae19b
398,f654228277b48c59f68eee66e01495,-383,5f7d91449fcf6858e3cae19b
399,c0fd74c46c741636299487c5b85382,-383,5f7d91449fcf6858e3cae19b
400,9ab52302ecd656c3015e7d83dfd272,-383,5f7d91449fcf6858e3cae19b
401,a5b1dd2f6a37f3ec49dcc5c2dcf1cb,-383,5f7d91449fcf6858e3cae19b
402,761e5a7b596976714c9695af427304,-383,5f7d91449fcf6858e3cae19b
403,709f09a0c3bc50b0dda0880b3d0f50,-6857,5f7d934a37d3e67dcca32480
404,95d347397ab5bcbe3817403579e4e7,-383,5f7d91449fcf6858e3cae19b
405,b1c3c97702a4df77849de0d919e4e9,-383,5f7d91449fcf6858e3cae19b
406,590e4f89de82541f7b52a8e1dd5fb5,-383,5f7d91449fcf6858e3cae19b
407,590e4f89de82541f7b52a8e1dd5fb5,-4203,5f7d934a37d3e67dcca32480
408,dd30e1f4ef7ca01c8e59580c617286,-5718,5f7d91449fcf6858e3cae206
409,7aee217ee009868539255cb1a9c3da,-383,5f7d91449fcf6858e3cae19b
410,5d0cff50a694ef7e7223604bad935c,-1350,5f7d91449fcf6858e3cae206
411,b2fcbdc92513b144f6948117cc08ba,-383,5f7d91449fcf6858e3cae19b
412,698f7329810d5381e4bffac6e6b10a,-1226,5f7d934a37d3e67dcca32480
413,d35948540d866ea9625640542169db,-383,5f7d91449fcf6858e3cae19b
414,f24a75cb14e96d8ef1fd44ed5ce255,-383,5f7d91449fcf6858e3cae19b
415,30a467f6fd36d6e3c0f7e52ab72edc,-383,5f7d91449fcf6858e3cae19b
416,8f28a591cc8cd3b48b9418f056357c,-383,5f7d91449fcf6858e3cae19b
417,c4086c238395ed99e61dc9eb6aad05,-383,5f7d91449fcf6858e3cae19b
418,d1fc2507f6efb655484e0c7acd1f21,-383,5f7d91449fcf6858e3cae19b
419,98061b58c790375bf779c9e43ad1c4,-383,5f7d91449fcf6858e3cae19b
420,6019ce8fd44a8aeacfddb577817323,-383,5f7d91449fcf6858e3cae19b
421,e137b423c4bc32ddb80008c9579d8c,-383,5f7d91449fcf6858e3cae19b
422,def6cf0ab94335cabc62dd836c459b,-383,5f7d91449fcf6858e3cae19b
423,aef39e4132913fb4dc0594202f6376,-383,5f7d91449fcf6858e3cae19b
424,5edd6febd42e5b92e7f54e11ef5404,-383,5f7d91449fcf6858e3cae19b
425,f3652ccefb90f666c201f6e3a99454,-383,5f7d91449fcf6858e3cae19b
426,fcae5be06aa6e8c7cabe609b512f63,-383,5f7d91449fcf6858e3cae19b
427,9f9a36f6478b0e151016e7c0208464,-383,5f7d91449fcf6858e3cae19b
428,5f90d9374c9caf32b1a2ea434a7bf1,-383,5f7d91449fcf6858e3cae19b
429,ab4674683bd810dc08096964998b4e,-383,5f7d91449fcf6858e3cae19b
430,025af65f2a2f2a9b0886f50cc6e6be,-383,5f7d91449fcf6858e3cae19b
431,a63611c6e2ce59d69d9bb0e59561e7,-383,5f7d91449fcf6858e3cae19b
432,50a424832cec2464a6b3ea728963bc,-383,5f7d91449fcf6858e3cae19b
433,2d826621e5577b4e61b775ea3f76bb,-383,5f7d91449fcf6858e3cae19b
434,386e1806833a3923877b79d92033f1,-383,5f7d91449fcf6858e3cae19b
435,ef04e42085b19fe2c711ecd595f1ed,-383,5f7d91449fcf6858e3cae19b
436,99c98da67da8239600b620b4b183dc,-383,5f7d91449fcf6858e3cae19b
437,39b8dd57fc65c0fb7246bb6fa9d644,-5551,5f7d91449fcf6858e3cae19b
438,39b8dd57fc65c0fb7246bb6fa9d644,-383,5f7d91449fcf6858e3cae19b
439,b99288a8479d30bea578d25d8eda0e,-383,5f7d91449fcf6858e3cae19b
440,b34557d5f2b52a103c3a8484d21765,-383,5f7d91449fcf6858e3cae19b
441,3947d97d19a6ba7be93ae88dfc17d2,-383,5f7d91449fcf6858e3cae19b
442,b7fcd31e5b343c14d6c4cc32753078,-383,5f7d91449fcf6858e3cae19b
443,4da1253f8378957307e30788e5c649,-383,5f7d91449fcf6858e3cae19b
444,a85b956611835bf7eddcab35e23809,-383,5f7d91449fcf6858e3cae19b
445,5bda26b5fe82fa4f0bb39f652739ec,-383,5f7d91449fcf6858e3cae19b
446,5d1da464d73778e41d4d1932769d40,-383,5f7d91449fcf6858e3cae19b
447,2807c2b1252fd52765305e0ada6473,-383,5f7d91449fcf6858e3cae19b
448,8fef9f0506531d2a6c6537fd334aae,-383,5f7d91449fcf6858e3cae19b
449,e25943d3fad94f28bbc20ab99f2b85,-383,5f7d91449fcf6858e3cae19b
450,f8970d8294da58c3146892009e4358,-383,5f7d91449fcf6858e3cae19b
451,a1d1116c165281728b796e5e48f54d,-383,5f7d91449fcf6858e3cae19b
452,509ade19169039c357ade08ee91ab0,-383,5f7d91449fcf6858e3cae19b
453,3c1720f0fcf81e6c80f1c346bda7d4,-383,5f7d91449fcf6858e3cae19b
454,66bc8c79b628961e67814534e899b9,-383,5f7d91449fcf6858e3cae19b
455,f1e31b418f078fb16f50ca84c5514a,-383,5f7d91449fcf6858e3cae19b
456,17a3d60af92711cf6e178f58e8b05b,-383,5f7d91449fcf6858e3cae19b
457,82dc930930b89d62871cfa205e1cc7,-383,5f7d91449fcf6858e3cae19b
458,08148117f5957ed4509602f5e11326,-383,5f7d91449fcf6858e3cae19b
459,3f3b9f46e6d8c3eb1560ea3fa9988c,-383,5f7d91449fcf6858e3cae19b
460,3442dc3f8f3137db2e6bc471211565,-383,5f7d91449fcf6858e3cae19b
461,eb7b6525c3f0f7e5750e58e1144241,-2485,5f7d91449fcf6858e3cae19b
462,eb7b6525c3f0f7e5750e58e1144241,-6905,5f7d91449fcf6858e3cae206
