,hash,offset
4765,25c848b3d534ef3de99e636dc2fe8b,74
4766,459f10238fece41ff5434e111efbaa,160
4767,afa5d428dcd238b7fa218db7816be6,160
4768,47163ac32d8bb830991d86c16ef6f3,160
4769,d379ed2f8cd13bce2a2c5d1a393727,56
4770,c209f2246b8bb6f9edd8a636694e33,56
4771,1dccab8ea0790067f30bc992295e2f,56
4772,a2c0effbaef39899be2d2e4462ad9b,56
4773,bade2091cf9add05d68f70771d7b78,56
4774,231b4467894facb6fbd6abd362b290,56
4775,8d88285be81651ea5aa109ed541d06,56
4776,f8096959714d045a76b13df76500cb,56
4777,eb0cca29bbe3fcb2f88546e2e273f7,56
4778,086214047f7b81a27c670f4098c507,56
4779,02764a04daa68390ce0d9561542411,98
4780,f6068797db9eefd7e66b1900895047,98
4781,668359efb1236d6ea18573c5c29705,98
4782,8c07233e324b118f2e642abcabb394,98
4783,fabf587c315ba2df9549de13841a81,98
4784,25c7702bbb0e86b17fb9284f00aea3,98
4785,1478dd0d120a68f0761e2973110e50,98
4786,5947f33deb4f7a3b7bdd0319cad60e,64
4787,30a79aeb1faabcac25aa4e4e1aa5b6,64
4788,abf1863f3d059e66ab3f33275de078,64
4789,434a46792f76afa5d767e5d77bf280,64
4790,1cad73c3fc4f72c59acae09a8426b6,64
4791,58c02d19558865bbfa6381225413af,64
4792,ed8445c1353fe58b04ab1bef8d69b6,64
4793,293d1fde2e9ce2ce9126aaf47cab89,64
4794,1175822479a9047ed07919904117d4,64
4795,26219de1af4bfc9f9ef03ca14cf236,64
4796,8ab4322c92635152234eaa4774be71,27
4797,b4dcbd3d7dc4ffd72027497950c885,27
4798,6212e5ba303b17f7a08fbdb450b2e1,27
4799,d719424a44ceec7f5f397a2b7f2de3,27
4800,379be0839781827f30d227c9cb07af,27
4801,5ba986820a381670d849726dfd3a27,27
4802,c2f4118d3a77234a9e4430c5f93063,27
4803,982ebc529e64daf0a262855956c241,27
4804,0d8b80c3dcc1cf2fea88caa36c9803,27
4805,2f4895e0e39856408e60dda125409b,27
4806,bac756aeb4e5e5da8a1c56463b27ba,27
4807,edfc1e5c4713e4e545e95491a2ef2b,27
4808,f4480f98b7cd1027af52941c55ed40,27
4809,9804945358aa230f9030c87b7288fc,35
4810,9f739808f77ac5e3207dc1c8fb624c,35
4811,362e4c01a8ba0da2d5a5136749443b,35
4812,ca1940584eed8ba05e0b7f3d41f5e8,35
4813,0931b9a1f1370b3a3d8a509f681c2d,35
4814,52c4bc80c6cb05411acdb2b8771715,35
4815,1faa8be88d007ce6bb6e40c2e063da,35
4816,d7bd72ce3214d8295cd0bf55517ce1,35
4817,7cdea4fd25b07a027982747b2f5631,35
4818,a0f9abe2de9076c11fec890665c4d5,35
4819,aea7370487ca85a80955800aa5df62,35
4820,7a690d665765e4fa3eb592ac56aa50,35
4821,b5fed27ef902c4277e4b98ca57643e,35
4822,7f9a93c2ef276f0bc7f2fcfd51b049,114
4823,4956a7d732d6df80f4c14845ab6246,114
4824,218f044708b7ed04867384b83e8090,114
4825,936307344ece627c0b75af58fa45e4,114
4826,31c46c1fe2b507656b6ad733471af9,114
4827,e60daca6cd93d0427ec4e1ff3aef49,114
4828,7a5087412f282ad178afa17190f4a2,114
4829,068270f53c70474ec75414cb751103,114
4830,fa12f86a9b209c2029b425e7568781,78
4831,f39ca3b6648b3be8c9d33ef89199d4,78
4832,e1b8d39a63042e220cef6df9efb45c,78
4833,4a137b22f6daaf08dddb9b9e3bc41b,78
4834,7c7ec05f200de2bae596cfc8e30386,78
4835,a25cda3c0c02a142713159fb195868,78
4836,878c7324690b4a1e40a89936950997,78
4837,2269cfa268a8f5a5717b8a8a0861b7,78
4838,9d30ea272fa267f622fe68e301e6cc,78
4839,50ce3309300ebdb766c0156447e37f,78
4840,27e12720c37c17b293974ff3d6af5a,26
4841,3e73e69afae195e085df2e41100998,26
4842,91063321dd89c3cda94ecdc3336b12,26
4843,3fafb846e898f97d74b18c060d4862,26
4844,e08c355a81a4cded1040ed2423b667,26
4845,4be895cdfbc59432775a68c432544f,26
4846,810b48b1c477963018d140c981019f,26
4847,3f5bade7668385ae56da8e7ad4f0fd,26
4848,24d64a249fd5787f5101fbf7c74619,26
4849,cc815105a38ed41f0ae14bd0000ad0,26
4850,6e3fc267f750d81906447f2bba0afe,26
4851,aa4cf71ebf04c1421db22b4c10f37b,26
4852,8af7be2559710653fa61f8268fcf0e,26
4853,6492040bbae87cd8c000a358dd9d17,26
4854,ab4e321c672802e15432bb949d7336,164
4855,99a6c01b18912b504d8eaeaca59574,164
4856,d3a69a70e5ddcc052d88782d3ac8b4,93
4857,3d2dfc278e99d6df2dd81a7e79fea1,93
4858,434ce3cc415aa9143e7296affed6a8,93
4859,b4beedb4be2951fd05518d6f5e5685,93
4860,2c4767af68f3eb046eeb21c2d7ef0f,93
4861,5a0d69fc4c778a46f2226181cec1cd,93
4862,6840205a3df20278304b02db01b1ac,93
4863,980451223f5dcef0e5e3e58312c5c2,93
4864,2f940d39d4d8896356c86e6fd18c75,93
4865,59f69898ecb2a383d15d2f8525c2c2,93
4866,197c7bbbd7b2b42701b34ad274d511,160
4867,f9c7d7667bab28a387450221c01c1b,43
4868,ce9a1af4b98e84230687336039b43c,43
4869,d006ca3eacf23f682bd9a5ccec67a5,43
4870,f02b2307af6424072c7325a05c6ce0,43
4871,155a60171ccf8f4dba9e0eca86856f,43
4872,9edf60a236172a83dd9669c9ebfcef,43
4873,acc2dd0cf6da9f2b4f4455b22fb354,43
4874,a72dfbbd1ff50abbadf23c353544dd,43
4875,835d3002f9be0c866cd82594d438d9,43
4876,e7117b3dd4d3fab24aadcae1dbd182,43
4877,f48a934344dcfd960262a60591ea8a,43
4878,64f316322633c5d8be3a8e251b5f5f,43
4879,e92ed058cb65a336d2b23025154de9,159
4880,e65a0768c62b77c28d99c1d95c6ea0,116
4881,114d71961af29d3ea7bbc09ad68301,116
4882,7c700df26e5c8d9f656a05fe0c7ced,116
4883,ed62cb7ab3eb9ed50a3129dfd0e2bb,116
4884,606b9f331d696f07185a7417823d06,116
4885,2901658e4336c700085ecbd5cf4160,116
4886,e94f56043111c38e5f647f673f80a4,116
4887,c7b3ad4f238aadf2ccd3a81b3d44bc,173
4888,b5bd91ed5b712ece39c6d735259821,173
4889,0672a019e4eb280b10ac30f8b952de,157
4890,0542151542953476620890c9739f81,157
4891,677a92890f94337d2175368a5e4618,157
4892,6144087cc5867e1d3204fea218017e,131
4893,ba2d4170397c00bc4d4c19faf42bc6,131
4894,6ef6e1b4b41842e35ffed88c9a5060,131
4895,4f70210bf5e97ffe0a9945b1970d6b,131
4896,32d4d7905bdccb16e1092f73415908,131
4897,1720beaff7db396a721c0a9baa2e38,131
4898,1ca28585b98aaf1fe7e4c3d315283c,73
4899,76ebeab067bd6bb15f68b7f30359ea,73
4900,2db3c4aa37bb9caccdd00ecf582976,73
4901,6b4da713a2f49b5d7a798474f16a5c,73
4902,26dc54c7f8274dc46c191a76d4a9c7,73
4903,024e69a8d08dd12d174242ec0ffc6c,73
4904,6ac38a44f5f8af461583ceccbc2f09,73
4905,d35e1be29e8d5633a275b7c15ae0a5,73
4906,8b05bb56ae377fd32de8169c153792,73
4907,271f0955651b08f894603f822b1490,73
4908,12dda8694da886e1937edd9ea42cc4,74
4909,02e841f1dee2723390ab137608bca9,74
4910,f7b1f110157b3f117dfa223fa70a2e,74
4911,d3046da4f6850a0f5973ef89d0f466,74
4912,a0f968ce829709e1be46a861ee17cd,74
4913,a462bb7a9ef4bc2a0f0ef8bbe07cf3,74
4914,c5dc21c7dd6aa67ffb16a5c308cf55,74
4915,5522f26d373a87ab0579d1db5fce72,74
4916,9e463df3e092cb068cf376e17da77f,74
4917,170ccce209b6359985c5387c280ccf,74
4918,d5d57d9355619cc5b483442beeba97,131
4919,90ca1dd9ba0ea85e7fdbff7408cec5,131
4920,60d52044d6e89e29bfdc9c0c86f5ea,131
4921,d902e4e438771ac264665a66f52ddf,131
4922,fdffab7d194071df8555cf9e24e4bc,131
4923,3a11e4bf721fb4bcbd6de68ab8daae,131
4924,c3c82cf9aac87a8eb6f17e19dce865,137
4925,15ac607fbd7f7e0889d95a0258aa08,137
4926,37e833d89ecc823b78c70ac9d3cce7,137
4927,0a89795a522709d9f3c5d3aa4e5642,137
4928,955fcc7e3918dc2cee29a952b68269,137
4929,7c9bf629b9e08ca26f413c902ea2cf,94
4930,0b067afa5af3b12d71a07598ffd4d8,94
4931,71118f031d74095207cba0439424d3,94
4932,fe2a5edfb0a4f45f671acb2c7a1ad7,94
4933,93038dbe144e50d054353d336e8358,94
4934,5d3572c693e4baec8c31f451a995bb,94
4935,56fc94c9037e3134b05413d70c3733,94
4936,1f3edd641f6344137c0577af59268e,94
4937,92c868077576b1743eb509fd8e529f,94
4938,3a7830468992f7f4aa24f48f292c1e,35
4939,4137cc80d642ed8e8631bd40ce6f2e,35
4940,0acbffa300c921937af34bd75a8016,35
4941,0487096cdd5263db95ca19c555a038,35
4942,9433d4d0aa7b43b640ae8c7220b4f8,35
4943,edb9e583e0119ac98c53e664ad758e,35
4944,4b2d5cb87c02b1e619099b603e7a9b,35
4945,4eb9b15cac4c2574280b18774083cd,35
4946,ad4d03dc0a2341a98745f600e01e08,35
4947,672d10eafc1a89b7a0b646b39bb6e5,35
4948,1faf1ea71bbcffbdb11b02849a1e9b,35
4949,375e34c066822d51f4b8257107dfe6,35
4950,25290c6b48ce64a7304a13ed67e88f,35
4951,680e633c0a5984174439cb0ab9c689,36
4952,1c631df593315fe4be574be4eae965,36
4953,d710ec8ea59f68d276df15fa616b67,36
4954,593414d6141dd8c6bf2d19880634a7,36
4955,c04c22d2a36826b3de13b5292fd7ae,36
4956,927101d2a6595fc4ddfa8de901aad2,36
4957,3e3836188005d9e315dc1cca8c5832,36
4958,9b0f2dc717349e24f205656c692a54,36
4959,a576e378a69d605e5c085f9396ce71,36
4960,8ec7201ec80176476eabe637f66493,36
4961,f0cd2503f092ba7283c77f85afe78f,36
4962,98678e2cd3a1a1d08bd5c93af2bdba,36
4963,89a7c5eb0ff33e368c260475a98d01,57
4964,eee78f95b02ef43a21272c03fb3c16,57
4965,c6b059915e771c13e3274f352e2d3f,57
4966,d9af793bcda18a577c83be4addc045,57
4967,a4052bea151d8e4b8cdfa49ccec56a,57
4968,4233a401ba060e5d20a3025f3f68dc,57
4969,05cba0ba6aa8132224809cee6af31f,57
4970,14901ecdcf3519777779b57e8e1bea,57
4971,9ccea68f61200a8a54bc204fbebf4d,57
4972,d8d7bb1b66e50f9784c69d855c88d5,57
4973,b6855f01d639ad063b8e5f003b79ca,57
4974,3f4b4b28df700dba536cc5aa4fff6c,57
4975,b4b1d38e106c7fe9c913dce9dd1e8c,74
4976,b7e5e7198748188fcf13419644e8a9,74
4977,d95aad6915efbcbaf2a8eff932d070,74
4978,33c054545beab9a7487c3e96811f1a,74
4979,0441b83c0e4cf32b0b827e7b5ed2f0,74
4980,c3cedf0011f421871f1d9541b979b6,74
4981,56c5437bb3ef711b565ccae7e71548,74
4982,78c06ec2c1f1a82123eb776fba902d,74
4983,42ea1f08487bb7390396fcd4d5228b,74
4984,6bda89bf0233800753ca85ec56d280,74
4985,baff85a16e2370b6676d5be819274b,74
4986,00f5f22af26f0195746f7464ab381f,74
4987,40aa71b7e2705dd2070b607f334f55,144
4988,4373946bbb2d7d68297d1ae66c7b56,144
4989,3f5ec2947bdb960e52bb7b934def1f,144
4990,7adb7206b5fc1fcff28cbb633f3aff,144
4991,ba222622f69f12dbf2cd7ff3517c63,144
4992,6359f31d7c8be1b6e68152110831e9,115
4993,a7dc064854e3875038fdb3002bbb1a,115
4994,7ccc09e11965353991c617e9b5baba,115
4995,90db0ac32d273eabe26e5437a29c2e,115
4996,9b1a0cf7c6ca528b8f1d91ea6faf62,115
4997,6d940d52d979e742d951ec0f82f1b4,115
4998,e4c34415053358aa414635673955bf,115
4999,d26dd7c12596a3e471d7db343165bd,115
5000,71f0256cd12933c3c3b7888014deb7,33
5001,2291a3ddff7824b0b4a615b9fc762e,33
5002,45f514ccd43af59b39559cc9356897,33
5003,2cb7517db834c7fa0c85bb6f197a84,33
5004,192eacf1be1ec20220b5f6356e9237,33
5005,c34db5d16cba8e47a156590f77e84f,33
5006,fa0db7e2a0a29c782efe50df0bc8a6,33
5007,3dc452137118b7e147e5e580fc0f80,33
5008,743d054f8ec6b1702073ef718ae481,33
5009,fada5dab97a9ea7e51e0cba6276b1a,33
5010,1538aba7ad908eb3449f1e7adc20f6,33
5011,60a67b11b4163b8ca58f6109425fd5,33
5012,033fa0f6f28b7519f23d67cfa24c57,33
5013,76e206bc4d43b5ca2f60357529d186,98
5014,df5469d5af9f829cdbd888b60c8f11,98
5015,df5bb2404dfa4312d296bee1a40e39,98
5016,e869e3c4c6ff35b74d7d6637739055,98
5017,aad116439787576d3cd1ccb5f3b2fe,98
5018,781529d99edd745fec6be458c6d447,98
5019,91cc06ca43d34b2b1c1a4c1b7fb2d5,98
5020,599347ecc5c7a913faf3c40f26f96f,98
5021,07d9797a8b907413477df86b138157,98
5022,2afb02b604bbe6c6c18c5c71de0cc7,159
5023,1844d4078ea48189075dd09f0ea1b5,159
5024,1a773da3450d5fd821916c55fa73f4,159
5025,05e8be9f92c39d0282ee15a604c870,159
5026,1d4f8699258a613b84fbe866498767,116
5027,6eaf499ffcf93a595677aab0cead2e,116
5028,93922c53244c4e309aed79056c5900,116
5029,58634896ef47e100edb1c6788a95ab,116
5030,97233d0dd4360e03ef07add26b7411,116
5031,311f585feb48be513641311fcb0e18,116
5032,f1d5ca84be6e49a0cad0d295835643,115
5033,ace46de94185dcf6bcd2cd624d22cf,115
5034,e1509c1fbd96f5b355b24490aa928d,115
5035,318fbbf36ec83717bf09baf4c84624,115
5036,ef8332bdccf2edd3c03f981b66738c,115
5037,f5ffbd261507ceee854ec386d2df70,115
5038,b7d3a6f5523aa845d5b754135b9bef,115
5039,0526d895aad66c83c12232b301cb5b,150
5040,bc83157be73681d56b1454556b645e,150
5041,881e30527e30600bcf4562efa87e74,150
5042,e4338f5192f52e6d373e85ad20b7c4,150
5043,3a38b8173fc6956157989d4c18bf67,150
5044,92a1a15ae09d378d77fd8810a7ed43,27
5045,2d8d104e183cb387c56a63fa938354,27
5046,5645a58034ff9d77dd9548bdf0a339,27
5047,81ba8c38dd1718161216252b257811,27
5048,e1df1b5a4ea1532d66b84de02184e9,27
5049,8ff2cd6fbeeea72a458798ac9b3f5b,27
5050,375fbfb8e4ce8a4181ba639645c844,27
5051,01c3d5f0f965b328d11898ad3ea288,27
5052,c68fe99532641bc310eedbe851af66,27
5053,be4768d27d574f2a3a4778a5338d73,27
5054,35bbc6ecd1508f0e7300d64ef456ec,27
5055,47bee41387eec54be3c58a3248705a,27
5056,91db2de296e17cf93efea27bf6da35,27
5057,f44b323233983d26886e9b1864b49a,27
5058,b8dc0230eb69dbe3308f58d42c265b,75
5059,92e28030fe2fb6f958ed39ac220244,75
5060,b9c544723af9accb84773d2f7eacf5,75
5061,40a3f45585bf176c261b63bc9786e5,75
5062,229ff66953c314052dc72f6fff124b,75
5063,0dbdb4a3785d5d444f8a15ad0b312e,75
5064,f7e565f028cd29f98ab6cf5ba12e5c,75
5065,ae211e61037d05d97d961e6c096f4e,75
5066,141fceb3e872a81ac2b31eb04731d6,75
5067,d335a7bc8740dc5fda89bbf3cdbe76,75
5068,d24c15c3e9dd9a8d65fdf7f00bdff2,75
5069,795a28d6762c8349e37bdda8b90de2,94
5070,6ab6ded13c48ec33bbca8212adffa3,94
5071,42a9ddc393719e71489018450a5fab,94
5072,a88bf76943bc2c06060ffc244c5a76,94
5073,2b9c6e2408f223797635b1a188708b,94
5074,bc9877544275c5c6e76356e8ea6b7b,94
5075,82f1dbf472b3111635ed587999f09e,94
5076,9f7255e1e952d53704fd9ed7b2cf3b,94
5077,c956ef3d8bda871285ef523969b2c6,36
5078,bdcdd9ffaed90772aecf0a2f6781b1,36
5079,10b708895f37f471815e3e4c7de783,36
5080,9333d691f6c8ed84854e2106df6d81,36
5081,e72a0c5182042f8da8a6209c727708,36
5082,2327f2f5c68a174a84c8559ae15835,36
5083,795b8662ef0a1e7e9e343943945c9f,36
5084,f9343cb7f47470e3700a13322bced7,36
5085,017d620d0334ddb3b2becd82d37241,36
5086,dc80867348790534daea929e30a92f,36
5087,4a520ad28805048c6e75e6efbc28d4,36
5088,0b59f30be7d652520a228d9be63168,155
5089,1124aadbb3fc0c3e7e361d009b9152,155
5090,e52a7c17d08fc6f55f909d652f5b58,155
5091,932a377be2140e061d299e1964ec32,155
5092,10b1bc9e1f1aa436a84a6387299436,160
5093,18cce80f22bc95f2112cfb5f71262a,160
5094,7ca643b0f64ad2e65f29a70c8083e6,160
5095,7bf35b2f0ad776e5c5ce2ef8cfbc85,159
5096,9200ce4c9dfec8256682db311e8a97,159
5097,96c19e4b2018fc1c07a7c0037602db,159
5098,ba7ee3788e03f721e55ca657ee63b4,174
5099,b1d1581e9879cc679cef5bbc6c094a,160
5100,be5d8e5346224776d0028a085ca7ac,160
5101,05b4260481f6008280fa179d0b9f6b,84
5102,2ef5924095f763d5837cf68625cf72,84
5103,dc9bc8c94d9dd4c6715a77885e5a0c,84
5104,62825aff1212c7340308c7013119dd,84
5105,b9a7baea32fe4ddfa24ddc5a6420eb,84
5106,1ca3d0f4ed152b4c225688cf210a8e,84
5107,c47694fdaedf6af295b38a2544da02,84
5108,23ef287bf614ab0770093d34f6a15b,84
5109,da696fdecd80035939332b6ecd57b9,84
5110,80015cad3c5b9f6a7cb6142ed9bc7c,84
5111,d830e86cb4157b82c8f9f2abd876da,111
5112,58a3e9ce2d3a2c83d1cd44a3df0786,111
5113,c87bdf480b4b2e9bb2c7a59690dff0,111
5114,95057d3b4c924bfe8f71e50c95e49e,111
5115,d45c70fb4429ab5d93f06a7937c891,111
5116,c0550364f7fab72deb939ff94683e2,111
5117,d80af7a79f1c24abdb6b79fa615047,111
5118,0fdba850f62ecf898fd218c8441009,111
5119,03552f0377d5c047053bc7d2dd5806,111
5120,380db2891eb6cb456c0671f737c468,111
5121,0f96da9527362510251dd09f52b8e8,35
5122,9d61d9ef9ba4bcf9207ab4d97fce13,35
5123,98a23b2814f697de80e9e47256faa0,35
5124,dbf04cae1ca0be6df24d7978461cc3,35
5125,833ee3023624a5f39d26199e188db5,35
5126,193efce4399cb51251c4f2ac92adca,35
5127,83eaab2f80f682171b7dc51452de4c,35
5128,1032301ce21c87ddab525a80491bc5,35
5129,70ff4f3654b94ad8ef06cfc339a4a3,35
5130,61f28cd2b525ff87577abf900d3d92,35
5131,7d379ca83cc70471ede69c2bae4f73,35
5132,9e48343d0b66bfdb2033ddacd79929,35
5133,a0a064933716fb10ad61e5a54a5b04,35
5134,a6e44efb25f718b9638cd5974fb0b1,115
5135,b77f98c8aaa77189f9ffd31b9137c3,115
5136,020d2e653f9f25a5df851d5da89eda,115
5137,960d4105be824cf3114241ee08d465,115
5138,2dff39f3042452de2c73b1b51cce5a,115
5139,70e545af2b63513f92514f00417796,115
5140,e5d4b8c8a034120e3455034218b6a1,115
5141,1a54b3f170d47753f65c62d3ecb885,115
5142,461864f9ab755b69b02dce9ed7f86c,115
5143,22b6845c7160397538e28ebd5ea1da,113
5144,da9c968680f44719d2f1573795ca6c,113
5145,1c2fcedcc3be59c1bbfe259817bc6c,113
5146,e129368cb7edfee94f9c044b273570,113
5147,708d50970d9530c8f8f945a36ecb55,113
5148,18f5cd0603a62862b6cbfaea092778,113
5149,3e31d4a369eb87f3936f11a73caaa3,113
5150,febd290b0c523ca3f595bfa99f3101,113
5151,950243f3616df3f5b42e51c76dc910,113
5152,715113ab6d01f10d78fe4876504bd4,113
5153,e4545dfb528edcb3b20c0be33df944,27
5154,fc91f99ca6921fcf0469f63a5497c8,27
5155,d1e33b4fbfc378f4e6b0c17cf834e4,27
5156,431c2a8ff8acdde7bc2933a6207996,27
5157,29416681e6e1960d196107cf54f861,27
5158,0c8702b50fe50f897d01c14775ff9c,27
5159,3bb48cc9e3de7919f34fd2e982f396,27
5160,3f79adc769f581bfef6a35fcb81671,27
5161,e38799a03d6425e909cad35bd07540,27
5162,30123982b79857d25c058c53da31ce,27
5163,754a2ecc4e458486c604a179524985,27
5164,26f729837c2f458a21d2d88e78a8c8,27
5165,3c0a79f65424421bc5b25e8ab4c50e,27
5166,a4fbf5389eb2b8af54467a03008e95,79
5167,da5203412715b935f8eaf1ec2d1f54,79
5168,16fcb6346dd2a05a693f0383001ffc,79
5169,71b2f81e3ddeae545509057bfea442,79
5170,fc82339bfafa07518087a58f247f0e,79
5171,c43327db3bcbb68cbdf5ccc15e4e9e,79
5172,740b96b9924087b63bd5f7ade69eb5,79
5173,a98ff54d9e3c386a5f7089a874e8a9,79
5174,113b3e981946c8ea199b46158b713b,79
5175,3cb8f8beede09a56194235c14f3bcf,79
5176,1eb8cc8a47b21ef52f457fb40b2e38,79
5177,249f50dd62e115c7d9930e1548eb3e,79
5178,83c9c9db3a7350c85c6c44077701ec,35
5179,b75752a98544825f048c390cd43a5d,35
5180,db4bd0ff5c751c275e185685c4229d,35
5181,77d71d0beee6fdb496aca59f2913af,35
5182,b6fa678b297fedad21c0bf04efb69b,35
5183,874f6224e18ccb409c2983ece0b58b,35
5184,c79b4878c65776ee0cf2291d73435e,35
5185,e138cdebc887bdb99aa5c5615bdf14,35
5186,e298f3dbb480b2c660ab75870e54e5,35
5187,0bdc09f731caae4b7d5e6e988d4719,35
5188,0e1a20422c782f77aafd638ec9ec65,35
5189,b69607bf1573c24cd09dd72e321316,35
5190,c8ff5e2144a29028f9dfbc33d25fe0,35
5191,bffd8db644510d72aa61f53d955111,143
5192,caa667354d4e6ae600e0878165d84d,143
5193,c5e2a057a39404d0746beb717e46c6,143
5194,3b2c60015bac1af816a4b14df38f6f,143
5195,8bbcfc8c0cc81bed21f8b273fdfcec,143
5196,4dadc7db91478d0c78bf9e9ea6c3bf,143
5197,c20029b62187ea0f0be633770cefd0,115
5198,537f3bcd1024d4d6ee20337adac006,115
5199,bf345bb030f907910d8cfbaecd42fb,115
5200,fcd57cd16c5b3d5cea8ae3071618f6,115
5201,82716b802c76c96edbc266b8353a06,115
5202,3e2990cf8f656a3dc9297941ff9097,115
5203,df3e8477f65fc41f376c8bc61343f7,115
5204,01c4fc862037f243f3d1c80fef5421,115
5205,1a65ab9e0f591284c6ecd4db19dd46,115
5206,319c4b3b6610b650f137d124c9037c,115
5207,8d8c1adfbf58c1ce8e5d4c16517051,185
5208,21c1898855a6c30541f91e261b337f,131
5209,47841c1e980e9c89dc5afedd12f0a0,131
5210,d13f1b80c9dcd515283dd03a1cce54,131
5211,457af2024106be258eccd38c2eaaad,131
5212,4ea1e58f19e986b8bfb878c219d01e,131
5213,a4f23c634c7ad7ae0a6849757413f0,131
5214,34626b875f5a82b6e7b82d17822f74,131
5215,5fdbdf0e0cd1d7cead36341f234bfd,131
5216,4e27de37c2a8a23e3ec7b73337b4c7,119
5217,4facee2c6affc7f6b75e66f49ddfe4,119
5218,008ed9678d3b7e4c82fe3aeb1139e9,119
5219,cfdc4bc2024842141bc6c4153bd104,119
5220,112969db7bbface0a175631569fcef,119
5221,6e7fcc31af6d4a57ff42e15133bcb6,119
5222,e05348364fc1abb617e268e91a6d3c,119
5223,60268736601b76b275ae5794723722,119
5224,8a8130837ab51d91b6ef301c9b14b1,160
5225,0657551d12ff15f33aa4865e3ba03c,160
5226,baffd05fe0a1e29650a238b1c0f241,160
5227,cfe38091d431d26ae3015f3d294529,184
5228,c1384c9a9ba1dabfcac5cb982dcdf0,184
5229,4147c78f4bc21c42f8b8502659c51d,172
5230,aa0a8e6c9212649e0958fcff1e5ed3,172
5231,c0fcea4f2323065914b65665dd5674,152
5232,31268b4fd8c1795059d44c0d69a900,152
5233,af38dea1ebf128c5f0261e0bd2198f,152
5234,7fd783088e828484b26667070c6448,26
5235,76f628b01b28c9ede97186e5358dc2,26
5236,7a5a6fb2fe79d4ab66abc5647f7ff9,26
5237,01ee4ef0130ec03cae2fcde489bb94,26
5238,9f154d709442ba2ad0cc227d258edb,26
5239,cc22f84b953fe1d31b69e4de45f669,26
5240,0fdf7c1acf843e3f2a110a4c1919fd,26
5241,f408c5d2ebfa2621f5e53d83982cb8,26
5242,89d0fff00a62c4ae9d0a854ba84c67,26
5243,158891e2ee28f3c9bed938080ae066,26
5244,ed86fff3efde023ce48a4312ebc604,26
5245,7450881b9842577fc0dd73a02adefa,26
5246,ccca5d666f6a7846db5948c9dafeba,26
5247,389cda495c6854bd9469bf6c4dc7e2,26
5248,935d77bbd130ae3d66523e84ba546c,185
5249,44dcf2eddd12b002ba4a508e9ae045,115
5250,e0d15138127ccb45ecd458cd49d6df,115
5251,1d4ea42f477d5a6712110c87365474,115
5252,6fbc5d6a2a34906a0c30c514d208b1,115
5253,bc1ae1275e1a7b5907f62d590f9e07,136
5254,eb77dca4be87d8c992d3889afeade9,136
5255,704e61f3f990492439ff1d0d91887a,136
5256,1957619903da5a3436e9d4275840a2,136
5257,5549743636aa76eb47d5cd16101e45,105
5258,0a50ba6523698fed1f674ff29e9a28,105
5259,a2d02d6f52efc384b009928f8e8641,105
5260,f05e04d190af612bd568a7826051e4,105
5261,cf30ae73eb28e8e6a6abfe378d894a,105
5262,505655791e742709c4c485cc6f9754,27
5263,5c0cdcc69955e58bf01af911f94d84,27
5264,8a2eb0d44ae294004d83d0ca3bcf36,27
5265,f7340087e93337e611d2e6fb1857d1,27
5266,9fa988b370557d794503cb105b4cd0,27
5267,969525b8c279a1c2db27811193cb7f,27
5268,f70b8c7963be79a041182765e24105,27
5269,00959cde80d70b6ed6f7f47e5f3a8f,27
5270,b16f8e9b2c589ee84f507eda532a80,27
5271,9f4146d08b4c39aaf35a67ccab625f,27
5272,1059cdb7fd8969dd74e37ff3896297,27
5273,ce03bab6e92e5400af6580a85051b4,27
5274,305f0ae96e9f4373066833752eb2da,27
5275,e46b973f655ac083ea0764cae9aeee,27
5276,6a17864cf074f745e31adbc72674f5,67
5277,4f359de320938c82fb075e6673ef18,67
5278,7709a3a1a44c25f5d908db0b8be53b,67
5279,b4e7c8a59fa7d9e010088fb24752f6,67
5280,c5992a5e4dad7c994612cb0183a37f,67
5281,613af84235550d762069b62be5a339,67
5282,ee99150e2d4674b17a44d39ad4eec9,67
5283,bb60e2b803e022b30d68cfda005dcd,67
5284,1714256e7b30919a678326613908bf,67
5285,e1b147e131bcca83cd57fdb8387f3d,67
5286,4a6ec10072d6cff0bca2947bbaf5f9,67
5287,1fc68ab8d3fc838c45639471f65bba,67
5288,d104730ef70d72ca955f3a08e90018,159
5289,982c51bfa823eef49fb939a943e8b1,159
5290,825acaf8cd865e98c57605c9ed5e32,159
5291,ac813c33ed41d5e3397969ce68b112,150
5292,f85cfe3fe95a07927695a809376a9f,150
5293,3e5a6fb3ba35182a7bc11ca43ee7f1,150
5294,2e3d145fa44a2ed6ca0d4561c7ac21,86
5295,2ecd4f21b6ab19242f77bebcbeb470,86
5296,2ab88f946adde1fb2762b1131d7df5,86
5297,ecef35787dbd23b218a7c0227965e9,86
5298,fa933b455c5a472f7bd0b5d662266f,86
5299,5c7c396885fb8bfdb257b8812752a5,86
5300,856505be81888f8637ed0b43741d8f,86
5301,6cea2fa843430260b1a4aecbbacd89,86
5302,7540e218e975d327f6701cfe721681,68
5303,6e68f76a4b1b9ba3dbcc0b98384947,68
5304,378b42d31693446bba8639e6546226,68
5305,24f97ebfacffbe94f72f88d28f993b,68
5306,186e6fa069e47fbedd9988be04f070,68
5307,05568a9cdf2fca35be2cfd92c0a8b1,68
5308,5062c2e75c750fafd7b2991dbd6128,68
